,CID,name,smiles,7.1,8.1,8.2,8.5,8.6,8.7
4036,64037,"4(3H)-Quinazolinone, 3-(3-(1H-benzimidazol-2-yl)phenyl)-6-bromo-2-phenyl-",C1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)Br)C(=O)N2C4=CC=CC(=C4)C5=NC6=CC=CC=C6N5,,,,,,
4037,64038,"4(3H)-Quinazolinone, 2-ethyl-3-(2-(ethylamino)ethyl)-",CCC1=NC2=CC=CC=C2C(=O)N1CCNCC,,,,,,
4038,64039,CID 64039,C1=CC=C2C(=C1)C(=O)N(C(=N2)C=CC3=CC=C(C=C3)O)C4=NC=C(C=C4)[N+](=O)[O-],,,,,,
4039,64040,"2(1H)-Quinazolinone, 6-((difluoromethyl)thio)-1-methyl-4-phenyl-",CN1C2=C(C=C(C=C2)SC(F)F)C(=NC1=O)C3=CC=CC=C3,,,,,,
4040,64041,CID 64041,CC1=CC=C(C=C1)N2C(=NC3=C(C2=O)C=C(C=C3)Br)C=CC4=C(NC5=CC=CC=C54)C6=CC=CC=C6,,,,,,
4041,64042,"4(3H)-Quinazolinone, 3-(3-methyl-5-isoxazolyl)-2-phenyl-",CC1=NOC(=C1)N2C(=NC3=CC=CC=C3C2=O)C4=CC=CC=C4,,,,,,
4042,64043,"4(3H)-Quinazolinone, 3-((2-phenyl-1H-indol-3-yl)methyl)-",C1=CC=C(C=C1)C2=C(C3=CC=CC=C3N2)CN4C=NC5=CC=CC=C5C4=O,,,,,,
4043,64044,"4(3H)-Quinazolinone, 6,8-dibromo-3-((5-(4-hydroxyphenyl)-1,3,4-oxadiazol-2-yl)methyl)-2-methyl-",CC1=NC2=C(C=C(C=C2Br)Br)C(=O)N1CC3=NN=C(O3)C4=CC=C(C=C4)O,,,,,,
4044,64045,"4(3H)-Quinazolinone, 6,8-dibromo-3-(5-((3-((4-chlorophenyl)amino)-2-hydroxypropyl)thio)-1,3,4-thiadiazol-2-yl)-2-methyl-",CC1=NC2=C(C=C(C=C2Br)Br)C(=O)N1C3=NN=C(S3)SCC(CNC4=CC=C(C=C4)Cl)O,,,,,,
4045,64046,"4(3H)-Quinazolinone, 3-(2-((1,1'-biphenyl)-2-yloxy)ethyl)-",C1=CC=C(C=C1)C2=CC=CC=C2OCCN3C=NC4=CC=CC=C4C3=O,,,,,,
4046,64047,"4(3H)-Quinazolinone, 2-ethyl-7-methyl-3-(3-methyl-5-isoxazolyl)-",CCC1=NC2=C(C=CC(=C2)C)C(=O)N1C3=CC(=NO3)C,,,,,,
4047,64048,Benzoyleneurea,C1=CC=C2C(=C1)C(=O)NC(=O)N2,,,,,,
4048,64049,"4(3H)-Quinazolinone, 2-methyl-3-(2-pyridyl)-",CC1=NC2=CC=CC=C2C(=O)N1C3=CC=CC=N3,,,,,,
4049,64050,"2-(4-Chlorophenyl)-2,3-dihydro-1-(2-(diethylamino)ethyl)-4(1H)-quinazolinone hydrochloride",CCN(CC)CCN1C(NC(=O)C2=CC=CC=C21)C3=CC=C(C=C3)Cl.Cl,,,,,,
4050,64051,"2-(4-Chlorophenyl)-1-[2-(diethylamino)ethyl]-2,3-dihydroquinazolin-4-one",CCN(CC)CCN1C(NC(=O)C2=CC=CC=C21)C3=CC=C(C=C3)Cl,,,,,,
4051,64052,"4(3H)-Quinazolinone, 6-iodo-2-methyl-3-(2-methylphenyl)-",CC1=CC=CC=C1N2C(=NC3=C(C2=O)C=C(C=C3)I)C,,,,,,
4052,64053,"4(3H)-Quinazolinone, 3-methyl-, methyliodide",CN1C=NC2=CC=CC=C2C1=O.CI,,,,,,
4053,64054,"4(1H)-Quinazolinone, 1-ethyl-",CCN1C=NC(=O)C2=CC=CC=C21,,,,,,
4054,64055,CID 64055,CCSC1=NC(=O)C2=CC=CC=C2N1,,,,,,
4055,64056,"4(3H)-Quinazolinone, 3-(o-tolyl)-",CC1=CC=CC=C1N2C=NC3=CC=CC=C3C2=O,,,,,,
4056,64057,3-amino-2-hydrazinoquinazolin-4(3H)-one,C1=CC=C2C(=C1)C(=O)N(C(=N2)NN)N,,,,,,
4057,64058,"4(3H)-Quinazolinone, 3-(2,6-dichlorophenyl)-2-methyl-",CC1=NC2=CC=CC=C2C(=O)N1C3=C(C=CC=C3Cl)Cl,,,,,,
4058,64059,"4(3H)-Quinazolinone, 3-(3,5-dimethyl-4-hydroxyphenyl)-",CC1=CC(=CC(=C1O)C)N2C=NC3=CC=CC=C3C2=O,,,,,,
4059,64060,"4(3H)-Quinazolinone, 2-methoxymethyl-3-(o-tolyl)-",CC1=CC=CC=C1N2C(=NC3=CC=CC=C3C2=O)COC,,,,,,
4060,64061,"4(3H)-Quinazolinone, 7-butoxy-3-(4-(diethylamino)butyl)-, oxalate (1:2)",CCCCOC1=CC2=C(C=C1)C(=O)N(C=N2)CCCCN(CC)CC.C(=O)(C(=O)O)O.C(=O)(C(=O)O)O,,,,,,
4061,64062,7-Butoxy-3-[4-(diethylamino)butyl]quinazolin-4-one,CCCCOC1=CC2=C(C=C1)C(=O)N(C=N2)CCCCN(CC)CC,,,,,,
4062,64063,"4(3H)-Quinazolinone, 3-(4-chloro-2,5-dimethoxyphenyl)-6,8-dichloro-2-methyl-",CC1=NC2=C(C=C(C=C2Cl)Cl)C(=O)N1C3=CC(=C(C=C3OC)Cl)OC,,,,,,
4063,64064,"4(3H)-Quinazolinone, 2-(fluoromethyl)-3-phenyl-",C1=CC=C(C=C1)N2C(=NC3=CC=CC=C3C2=O)CF,,,,,,
4064,64065,3-(2-Chlorophenyl)-6-fluoro-2-methyl-4(3H)-quinazolinone,CC1=NC2=C(C=C(C=C2)F)C(=O)N1C3=CC=CC=C3Cl,,,,,,
4065,64066,"4(3H)-Quinazolinone, 3-(3-chloro-o-tolyl)-2-fluoromethyl-",CC1=C(C=CC=C1Cl)N2C(=NC3=CC=CC=C3C2=O)CF,,,,,,
4066,64067,"4(3H)-Quinazolinone, 3-(5-butyl-1,3,4-thiadiazol-2-yl)-2-phenyl-",CCCCC1=NN=C(S1)N2C(=NC3=CC=CC=C3C2=O)C4=CC=CC=C4,,,,,,
4067,64068,"4(3H)-Quinazolinone, 3-(2-methylphenyl)-2-(2-oxo-2-(2-pyridinyl)ethyl)-",CC1=CC=CC=C1N2C(=NC3=CC=CC=C3C2=O)CC(=O)C4=CC=CC=N4,,,,,,
4068,64069,"4(3H)-Quinazolinone, 3-(((((2,2-diethoxyethyl)amino)methyl)amino)methyl)-, dihydrochloride",CCOC(CNCNCN1C=NC2=CC=CC=C2C1=O)OCC.Cl.Cl,,,,,,
4069,64070,"3-[[(2,2-Diethoxyethylamino)methylamino]methyl]quinazolin-4-one",CCOC(CNCNCN1C=NC2=CC=CC=C2C1=O)OCC,,,,,,
4070,64071,"4(3H)-Quinazolinone, 6-bromo-3-(2-(dimethylamino)ethyl)-2-ethyl-",CCC1=NC2=C(C=C(C=C2)Br)C(=O)N1CCN(C)C,,,,,,
4071,64072,CID 64072,C1=CC=C(C=C1)C2=C(C3=CC=CC=C3N2)C=CC4=NC5=C(C=C(C=C5)Br)C(=O)N4C6=CC=CC=C6,,,,,,
4072,64073,"4(3H)-Quinazolinone, 2-phenyl-3-(2-phenyl-1-(1-(1-piperidinylmethyl)-1H-benzimidazol-2-yl)ethyl)-",C1CCN(CC1)CN2C3=CC=CC=C3N=C2C(CC4=CC=CC=C4)N5C(=NC6=CC=CC=C6C5=O)C7=CC=CC=C7,,,,,,
4073,64074,"4(3H)-Quinazolinone, 2-((benzothiazolylthio)methyl)-6,8-dibromo-3-(2-methoxyphenyl)-",COC1=CC=CC=C1N2C(=NC3=C(C2=O)C=C(C=C3Br)Br)CSC4=NC5=CC=CC=C5S4,,,,,,
4074,64075,2-chloro-N-(2-chlorophenyl)imino-N'-(2-methyl-4-oxoquinazolin-3-yl)benzenecarboximidamide,CC1=NC2=CC=CC=C2C(=O)N1N=C(C3=CC=CC=C3Cl)N=NC4=CC=CC=C4Cl,,,,,,
4075,64076,"4(3H)-Quinazolinone, 6-bromo-3-(5-((2-hydroxy-3-((2-methylphenyl)amino)propyl)thio)-1,3,4-thiadiazol-2-yl)-2-methyl-",CC1=CC=CC=C1NCC(CSC2=NN=C(S2)N3C(=NC4=C(C3=O)C=C(C=C4)Br)C)O,,,,,,
4076,64077,CID 64077,CC1=CC2=C(C=C1)C(=O)N=C(N2)C3=CC(=NO3)C,,,,,,
4077,64078,"4(3H)-Quinazolinone, 3-(4-bromo-2-trifluoromethylphenyl)-2-methyl-",CC1=NC2=CC=CC=C2C(=O)N1C3=C(C=C(C=C3)Br)C(F)(F)F,,,,,,
4078,64079,CID 64079,C1=CC2=C(C=C1S(=O)(=O)N)NC=NC2=O,,,,,,
4079,64080,"4(3H)-Quinazolinone, 3-(o-hydroxybenzoyl)-, acetate, hemiacetate",CC(=O)O.CC(=O)OC1=CC=CC=C1C(=O)N2C=NC3=CC=CC=C3C2=O.CC(=O)OC1=CC=CC=C1C(=O)N2C=NC3=CC=CC=C3C2=O,,,,,,
4080,64081,[2-(4-Oxoquinazoline-3-carbonyl)phenyl] acetate,CC(=O)OC1=CC=CC=C1C(=O)N2C=NC3=CC=CC=C3C2=O,,,,,,
4081,64082,"4(1H)-Quinazolinone, 2,3-dihydro-1-(3-morpholinopropionyl)-3-phenyl-, hydrochloride",C1COCCN1CCC(=O)N2CN(C(=O)C3=CC=CC=C32)C4=CC=CC=C4.Cl,,,,,,
4082,64083,1-(3-morpholin-4-ylpropanoyl)-3-phenyl-2H-quinazolin-4-one,C1COCCN1CCC(=O)N2CN(C(=O)C3=CC=CC=C32)C4=CC=CC=C4,,,,,,
4083,64084,"4(1H)-Quinazolinone, 2,3-dihydro-3-(m-chlorophenyl)-1-(diethylaminoacetyl)-, hydrochloride",CCN(CC)CC(=O)N1CN(C(=O)C2=CC=CC=C21)C3=CC(=CC=C3)Cl.Cl,,,,,,
4084,64085,3-(3-chlorophenyl)-1-[2-(diethylamino)acetyl]-2H-quinazolin-4-one,CCN(CC)CC(=O)N1CN(C(=O)C2=CC=CC=C21)C3=CC(=CC=C3)Cl,,,,,,
4085,64086,"4(3H)-Quinazolinone, 3-(3,5-dimethyl-4-hydroxyphenyl)-2-propyl-",CCCC1=NC2=CC=CC=C2C(=O)N1C3=CC(=C(C(=C3)C)O)C,,,,,,
4086,64087,7-Butoxy-3-(2-(diethylamino)ethyl)-4(3H)-quinazolinone oxalate,CCCCOC1=CC2=C(C=C1)C(=O)N(C=N2)CCN(CC)CC.C(=O)(C(=O)O)O,,,,,,
4087,64088,7-Butoxy-3-[2-(diethylamino)ethyl]quinazolin-4-one,CCCCOC1=CC2=C(C=C1)C(=O)N(C=N2)CCN(CC)CC,,,,,,
4088,64089,3-(4-(((2-Hydroxy-3-nitrophenyl)methylene)amino)phenyl)-6-iodo-2-methyl-4(3H)-quinazolinone,CC1=NC2=C(C=C(C=C2)I)C(=O)N1C3=CC=C(C=C3)N=CC4=C(C(=CC=C4)[N+](=O)[O-])O,,,,,,
4089,64090,"4(3H)-Quinazolinone, 3-(4-ethoxyphenyl)-2-ethyl-6-fluoro-",CCC1=NC2=C(C=C(C=C2)F)C(=O)N1C3=CC=C(C=C3)OCC,,,,,,
4090,64091,"4(3H)-Quinazolinone, 3-((dimethylamino)methyl)-, dihydrochloride",CN(C)CN1C=NC2=CC=CC=C2C1=O.Cl.Cl,,,,,,
4091,64092,3-[(Dimethylamino)methyl]quinazolin-4-one,CN(C)CN1C=NC2=CC=CC=C2C1=O,,,,,,
4092,64093,"4(3H)-Quinazolinone, 6-bromo-2-((4-nitrophenyl)methoxy)-3-(2-thiazolyl)-",C1=CC(=CC=C1COC2=NC3=C(C=C(C=C3)Br)C(=O)N2C4=NC=CS4)[N+](=O)[O-],,,,,,
4093,64094,"4(3H)-Quinazolinone, 3-(2-(2,5-dihydroxyphenyl)ethyl)-8-iodo-2-phenyl-",C1=CC=C(C=C1)C2=NC3=C(C=CC=C3I)C(=O)N2CCC4=C(C=CC(=C4)O)O,,,,,,
4094,64095,"4(3H)-Quinazolinone, 6,8-dibromo-3-(2-methoxyphenyl)-2-((propylthio)methyl)-",CCCSCC1=NC2=C(C=C(C=C2Br)Br)C(=O)N1C3=CC=CC=C3OC,,,,,,
4095,64096,CID 64096,CC1=NC2=CC=CC=C2C(=O)N1N=C(C3=CC=CC=C3)N=NC4=CC=C(C=C4)Cl,,,,,,
4096,64097,"4(3H)-Quinazolinone, 7-chloro-2-methyl-3-(3-methyl-5-isoxazolyl)-",CC1=NOC(=C1)N2C(=NC3=C(C2=O)C=CC(=C3)Cl)C,,,,,,
4097,64098,"4(3H)-Quinazolinone, 2-((4-allyl-2-methoxy)phenoxy)methyl-3-(o-tolyl)-",CC1=CC=CC=C1N2C(=NC3=CC=CC=C3C2=O)COC4=C(C=C(C=C4)CC=C)OC,,,,,,
4098,64099,"7-Chloro-2,3-dihydro-1-(2-(dimethylamino)ethyl)-2-phenyl-4(1H)-quinazolinone hydrochloride",CN(C)CCN1C(NC(=O)C2=C1C=C(C=C2)Cl)C3=CC=CC=C3.Cl,,,,,,
4099,64100,"7-Chloro-1-[2-(dimethylamino)ethyl]-2-phenyl-2,3-dihydroquinazolin-4-one",CN(C)CCN1C(NC(=O)C2=C1C=C(C=C2)Cl)C3=CC=CC=C3,,,,,,
4100,64101,2-Propyl-3-(4-(1-pyrrolidinyl)-2-butynyl)-4(3H)-quinazolinone oxalate,CCCC1=NC2=CC=CC=C2C(=O)N1CC#CCN3CCCC3.C(=O)(C(=O)O)O,,,,,,
4101,64102,2-Propyl-3-(4-pyrrolidin-1-ylbut-2-ynyl)quinazolin-4-one,CCCC1=NC2=CC=CC=C2C(=O)N1CC#CCN3CCCC3,,,,,,
4102,64103,"4(3H)-Quinazolinone, 2-methyl-3-((5-((3-methylphenyl)amino)-1,3,4-oxadiazol-2-yl)methyl)-",CC1=CC(=CC=C1)NC2=NN=C(O2)CN3C(=NC4=CC=CC=C4C3=O)C,,,,,,
4103,64104,"4(3H)-Quinazolinone, 2-ethyl-6-fluoro-3-(2-methylphenyl)-",CCC1=NC2=C(C=C(C=C2)F)C(=O)N1C3=CC=CC=C3C,,,,,,
4104,64105,"4(3H)-Quinazolinone, 3-(4-(o-tolyl)-1-piperazinylmethyl)-, dihydrochloride",CC1=CC=CC=C1N2CCN(CC2)CN3C=NC4=CC=CC=C4C3=O.Cl.Cl,,,,,,
4105,64106,3-[[4-(2-Methylphenyl)piperazin-1-yl]methyl]quinazolin-4-one,CC1=CC=CC=C1N2CCN(CC2)CN3C=NC4=CC=CC=C4C3=O,,,,,,
4106,64107,HPT 909-8-chlortheophyllinat [German],CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Cl.CN(C)CCN1C(NC(=O)C2=CC=CC=C21)C3=CC=CC=N3,,,,,,
4107,64108,"4(3H)-Quinazolinone, 3-(((((4-methylphenyl)amino)methyl)amino)methyl)-, dihydrochloride",CC1=CC=C(C=C1)NCNCN2C=NC3=CC=CC=C3C2=O.Cl.Cl,,,,,,
4108,64109,3-[[(4-Methylanilino)methylamino]methyl]quinazolin-4-one,CC1=CC=C(C=C1)NCNCN2C=NC3=CC=CC=C3C2=O,,,,,,
4109,64110,CID 64110,C1=CC=C(C=C1)C=CC2=NC3=C(C=C(C=C3Br)Br)C(=O)N2CCC4=C(C=CC(=C4)O)O,,,,,,
4110,64111,"4(3H)-Quinazolinone, 3-(2-(1-((dimethylamino)methyl)-1H-benzimidazol-2-yl)phenyl)-2-methyl-",CC1=NC2=CC=CC=C2C(=O)N1C3=CC=CC=C3C4=NC5=CC=CC=C5N4CN(C)C,,,,,,
4111,64112,Diproqualone,CC1=NC2=CC=CC=C2C(=O)N1CC(CO)O,,,,,,
4112,64113,Mandrax,CC1=CC=CC=C1N2C(=NC3=CC=CC=C3C2=O)C.CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2.Cl,,,,,,
4113,64114,CID 64114,C1=CC=C2C(=C1)C(=O)N=C(N2)NC3=CC=CC=C3O,,,,,,
4114,64115,"1,3,7,8-Tetramethylxanthine",CC1=NC2=C(N1C)C(=O)N(C(=O)N2C)C,,,,,,
4115,64116,8-Propyloxycaffeine,CCCOC1=NC2=C(N1C)C(=O)N(C(=O)N2C)C,,,,,,
4116,64117,CID 64117,CN1C2=C(C(=O)N(C(=O)N2C)C)N=C1S,,,,,,
4117,64118,8-Methylaminocaffeine,CNC1=NC2=C(N1C)C(=O)N(C(=O)N2C)C,,,,,,
4118,64119,Caffeine monohydrate,CN1C=NC2=C1C(=O)N(C(=O)N2C)C.O,,,,,,
4119,64120,Caffeine benzoate,CN1C=NC2=C1C(=O)N(C(=O)N2C)C.C1=CC=C(C=C1)C(=O)O,,,"['A subclass of analgesic agents that typically do not bind to OPIOID RECEPTORS and are not addictive. Many non-narcotic analgesics are offered as NONPRESCRIPTION DRUGS. (See all compounds classified as Analgesics, Non-Narcotic.)', 'Agents that reduce the frequency or rate of spontaneous or induced mutations independently of the mechanism involved. (See all compounds classified as Antimutagenic Agents.)']",,,
4120,64121,Caffeine salicylate,CN1C=NC2=C1C(=O)N(C(=O)N2C)C.C1=CC=C(C(=C1)C(=O)O)O,,,,,,
4121,64122,CID 64122,CN1C=NC2=C1C(=O)N(C(=O)N2C)C.[IH]=II,,,,,,
4122,64123,CID 64123,[IH]=II,,,,,,
4123,64124,8-Ethylthiocaffeine,CCSC1=NC2=C(N1C)C(=O)N(C(=O)N2C)C,,,,,,
4124,64125,8-Allyloxycaffeine,CN1C2=C(N=C1OCC=C)N(C(=O)N(C2=O)C)C,,,,,,
4125,64126,"Mercury, bis(1,3,7-trimethyl-8-xanthinyl)-",CN1C2=C(N=C1[Hg]C3=NC4=C(N3C)C(=O)N(C(=O)N4C)C)N(C(=O)N(C2=O)C)C,,,,,,
4126,64127,"Caffeine, 8-bromo-",CN1C2=C(N=C1Br)N(C(=O)N(C2=O)C)C,,,,,,
4127,64128,8-Caffeine-propionamide,CN1C(=NC2=C1C(=O)NC(=O)N2C)CCC(=O)N,,,,,,
4128,64129,8-Aminocaffeine,CN1C2=C(N=C1N)N(C(=O)N(C2=O)C)C,,,,,,
4129,64130,"Theophylline, 8-chloro-7-hydroxymethyl-, nitrate (ester)",CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)Cl)CO.[N+](=O)(O)[O-],,,,,,
4130,64131,"8-Chloro-7-(hydroxymethyl)-1,3-dimethylpurine-2,6-dione",CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)Cl)CO,,,,,,
4131,64132,"Theophylline, 8-chloro-7-hydroxymethyl-, nitrite (ester)",CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)Cl)CO.N(=O)O,,,,,,
4132,64133,7-Hydroxycaffeine nitrate,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CO.[N+](=O)(O)[O-],,,,,,
4133,64134,7-Hydroxymethyl theophylline,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CO,,,,,,
4134,64135,"8-[2-(2,2-Dichloroethylidene)hydrazinyl]-1,3,7-trimethylpurine-2,6-dione",CN1C2=C(N=C1NN=CC(Cl)Cl)N(C(=O)N(C2=O)C)C,,,,,,
4135,64136,(14-C)Caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)[14CH3],,,,,,
4136,64137,"1H-Purine-2,6-dione, 3,7-dihydro-8-((phenylmethyl)amino)-1,3,7-trimethyl-",CN1C2=C(N=C1NCC3=CC=CC=C3)N(C(=O)N(C2=O)C)C,,,,,,
4137,64138,"1H-Purine-2,6-dione, 3,7-dihydro-8-(bis(phenylmethyl)amino)-1,3,7-trimethyl-",CN1C2=C(N=C1N(CC3=CC=CC=C3)CC4=CC=CC=C4)N(C(=O)N(C2=O)C)C,,,,,,
4138,64139,Efavirenz,C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,['For use in combination treatment of HIV infection (AIDS)'],"['Efavirenz (dideoxyinosine, ddI) is an oral non-nucleoside reverse transcriptase inhibitor (NNRTI). It is a synthetic purine derivative and, similar to zidovudine, zalcitabine, and stavudine. Efavirenz was originally approved specifically for the treatment of HIV infections in patients who failed therapy with zidovudine. Currently, the CDC recommends that Efavirenz be given as part of a three-drug regimen that includes another nucleoside reverse transcriptase inhibitor (e.g., lamivudine, stavudine, zidovudine) and a protease inhibitor or efavirenz when treating HIV infection.']","['Drugs and compounds which inhibit or antagonize the biosynthesis or actions of CYTOCHROME P-450 CYP2C19. (See all compounds classified as Cytochrome P-450 CYP2C19 Inhibitors.)', 'Drugs and compounds that induce the synthesis of CYTOCHROME P-450 CYP3A. (See all compounds classified as Cytochrome P-450 CYP3A Inducers.)', 'Inhibitors of reverse transcriptase (RNA-DIRECTED DNA POLYMERASE), an enzyme that synthesizes DNA on an RNA template. (See all compounds classified as Reverse Transcriptase Inhibitors.)', 'Drugs and compounds that induce the synthesis of CYTOCHROME P-450 CYP2B6. (See all compounds classified as Cytochrome P-450 CYP2B6 Inducers.)', 'Drugs and compounds which inhibit or antagonize the biosynthesis or actions of CYTOCHROME P-450 CYP2C9. (See all compounds classified as Cytochrome P-450 CYP2C9 Inhibitors.)']","['Nearly all of the urinary excretion of the radiolabeled drug was in the form of metabolites.', 'Oral bioavailability of efavirenz may be affected by administration with food. Administration of a single 600-mg dose of efavirenz as capsules with a high-fat, high-calorie meal (894 kcal, 54 g fat, 54% of calories from fat) or a reduced-fat, normal-calorie meal (440 kcal, 2 g fat, 4% of calories from fat) increases peak plasma concentrations of the drug by 39 or 51%, respectively, and AUC by 22 or 17%, respectively, compared with administration in the fasting state. Administration of a single 600-mg dose of efavirenz as tablets with a high-fat, high-calorie meal (approximately 1000 kcal, 500-600 kcal from fat) increases peak plasma concentrations and AUC of the drug by 79 and 28%, respectively, compared with administration in the fasting state.', 'Efavirenz is excreted principally in the feces, both as unchanged drug and metabolites. Excretion of efavirenz has been evaluated in individuals receiving 400 mg daily for 1 month. Following oral administration of 400 mg of radiolabeled efavirenz on day 8, 14-34% of the dose was excreted in urine (less than 1% as unchanged drug), and 16-61% was excreted in feces (predominantly as unchanged drug).', 'Efavirenz is about 99.5-99.75% bound to plasma proteins, principally albumin.', 'In HIV-infected adults receiving efavirenz 200, 400, or 600 mg once daily, peak plasma concentrations of the drug generally occur in 3-5 hours and steady-state plasma concentrations are achieved in 6-10 days. Following continued administration of efavirenz, plasma concentrations are lower than expected from single-dose studies, presumably because of increased clearance of the drug. In one study in individuals receiving efavirenz 200-400 mg once daily for 10 days, plasma concentrations of the drug were 22-42% lower than those predicted from single-dose studies. Following oral administration of efavirenz 600 mg once daily in HIV-infected adults, peak plasma concentration, trough plasma concentration, and AUC of the drug at steady-state averaged 4.1 mcg/mL, 1.8 mcg/mL, and 58. mcg*hour/mL, respectively.', 'For more Absorption, Distribution and Excretion (Complete) data for EFAVIRENZ (8 total), please visit the HSDB record page.']","['Efavirenz is principally metabolized by the cytochrome P450 system to hydroxylated metabolites with subsequent glucuronidation of these hydroxylated metabolites. These metabolites are essentially inactive against HIV-1.', 'Efavirenz was metabolized extensively by all the species as evidenced by the excretion of none or trace quantities of parent compound in urine. Significant species differences in the metabolism of efavirenz were observed. The major metabolite excreted in the urine of all species was the O-glucuronide conjugate (M1) of the 8-hydroxylated metabolite. Efavirenz was also metabolized by direct conjugation with glucuronic acid, forming the N-glucuronide (M2) in all five species. The sulfate conjugate of 8-OH efavirenz (M3) was found in the urine of rats and cynomolgus monkeys but not in humans. In addition to the aromatic ring-hydroxylated products, metabolites with a hydroxylated cyclopropane ring (at C14) were also isolated. GSH-related products of efavirenz were identified in rats and guinea pigs. The cysteinylglycine adduct (M10), formed from the GSH adduct (M9), was found in significant quantities in only rat and guinea pig urine and was not detected in other species. In vitro metabolism studies were conducted to show that the GSH adduct was produced from the cyclopropanol intermediate (M11) in the presence of only rat liver and kidney subcellular fractions and was not formed by similar preparations from humans or cynomolgus monkeys. These studies indicated the existence of a specific glutathione-S-transferase in rats capable of metabolizing the cyclopropanol metabolite (M11) to the GSH adduct, M9.', 'Efavirenz is a substrate for cytochrome p450 isoforms, particularly CYP3A4 and CYP2B6. The 8-hydroxy metabolite is excreted in the urine, and the glucuronide conjugate of 8-hydroxy-efavirenz is present in plasma and urine. Sixty percent of the dose is excreted in urine as the glucuronide conjugate.', 'Efavirenz has known human metabolites that include 8-hydroxyefavirenz.']","['40-55 hours', 'The terminal elimination half-life of efavirenz is prolonged in patients with chronic liver disease. Following oral administration of a single 400-mg dose of efavirenz, an elimination half-life of 152 or 118 hours was reported in individuals with or without chronic liver disease, respectively.', 'The terminal elimination half-life of efavirenz reported in single-dose studies is longer than that reported in multiple-dose studies and has averaged 52-76 hours after a single oral dose and 40-55 hours following administration of 200-400 mg daily for 10 days.']"
4139,64140,Fozivudine tidoxil,CCCCCCCCCCCCSCC(COP(=O)(O)OC[C@@H]1[C@H](C[C@@H](O1)N2C=C(C(=O)NC2=O)C)N=[N+]=[N-])OCCCCCCCCCC,,,,,,
4140,64141,Levofloxacin (hydrate),CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O.CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O.O,,,,,,
4141,64142,Nelfinavir mesylate,CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@@H](CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O.CS(=O)(=O)O,"['Viracept is indicated in antiretroviral combination treatment of human-immunodeficiency-virus (HIV-1)-infected adults, adolescents and children of three years of age and older.']",,"['Inhibitors of HIV PROTEASE, an enzyme required for production of proteins needed for viral assembly. (See all compounds classified as HIV Protease Inhibitors.)']","['Distribution of nelfinavir into body tissues and fluids has not been fully characterized. The volume of distribution of nelfinavir following oral administration in animals is 27 L/kg, suggesting extensive tissue distribution. Studies in rats indicate that, at 4 hours after oral administration of radiolabeled nelfinavir, concentrations of the drug in liver, lymph nodes, pancreas, kidney, lungs, submaxillary glands, heart, and spleen exceed concurrent plasma concentrations. Nelfinavir has been detected in brain tissue in rats.', 'Nelfinavir is greater than 98% bound to plasma proteins, mostly to albumin and alpha1-acid glycoprotein. It is present in the CSF at less than 1% of plasma concentrations, at least in part due to its extensive binding to plasma protein but perhaps also due to the P-glycoprotein at the blood-brain barrier.', 'Nelfinavir and its metabolites are eliminated primarily in feces, with less than 2% of the drug being excreted in the urine. Moderate or severe liver disease may prolong the half-life and increase plasma concentrations of the parent drug while lowering plasma concentrations of M8 /(a major hydroxy-t-butylamide metabolite)/.', 'Nelfinavir absorption is very sensitive to food effects; a moderate fat meal increases the AUC 2 to 3 fold, and higher concentrations are achieved with high fat meals.', 'For more Absorption, Distribution and Excretion (Complete) data for NELFINAVIR MESYLATE (8 total), please visit the HSDB record page.']","['Nelfinavir undergoes oxidative metabolism in the liver primarily by CYP3A4, but also by CYP2C19 and CYP2D6. Its major hydroxy-t-butylamide metabolite (M8) has in vitro antiretroviral activity comparable to that of the parent drug but achieves plasma levels that are only 40% of nelfinavir levels. The M8 metabolite is generated primarily by CYP2C19.']",['The plasma elimination half-life of nelfinavir in individuals 13 years of age and older is 3.5-5 hours.']
